Date,Open,High,Low,Close,Adj Close,Volume
2015-06-22,8340.0,8340.0,8205.0,8310.0,6270.35107421875,4279000
2015-06-23,8310.0,8425.0,8100.0,8100.0,6111.89453125,6304000
2015-06-24,8255.0,8280.0,8240.0,8280.0,6247.71533203125,7533000
2015-06-25,8280.0,8295.0,8155.0,8155.0,6153.39404296875,7230000
2015-06-26,8160.0,8220.0,7860.0,8000.0,6036.43896484375,15006500
2015-06-29,8000.0,8000.0,7860.0,7925.0,5979.8466796875,9733000
2015-06-30,7925.0,8195.0,7900.0,7900.0,5960.9833984375,13723000
2015-07-01,7980.0,8090.0,7960.0,8000.0,6036.43896484375,5175500
2015-07-02,8010.0,8195.0,8010.0,8065.0,6085.48486328125,7185000
2015-07-03,8065.0,8275.0,8060.0,8275.0,6243.9404296875,4066500
2015-07-06,8170.0,8260.0,8100.0,8100.0,6111.89453125,3331500
2015-07-07,8120.0,8155.0,7970.0,8050.0,6074.16748046875,8578000
2015-07-08,8240.0,8240.0,8020.0,8140.0,6142.07763671875,8112500
2015-07-09,8065.0,8085.0,7975.0,8020.0,6051.52978515625,9827000
2015-07-10,8100.0,8100.0,8025.0,8040.0,6066.6201171875,6129000
2015-07-13,8000.0,8200.0,8000.0,8070.0,6089.2568359375,5020000
2015-07-14,8090.0,8130.0,7985.0,8000.0,6036.43896484375,6465500
2015-07-15,8020.0,8075.0,8000.0,8045.0,6070.39453125,7394500
2015-07-22,8060.0,8075.0,7980.0,8005.0,6040.21142578125,10700500
2015-07-23,8020.0,8030.0,7995.0,8030.0,6059.07421875,13404500
2015-07-24,8030.0,8075.0,7975.0,7995.0,6032.666015625,7339000
2015-07-27,7970.0,8000.0,7930.0,7950.0,5998.7109375,8667500
2015-07-28,7960.0,8020.0,7900.0,8000.0,6036.43896484375,6133000
2015-07-29,8000.0,8005.0,7910.0,7940.0,5991.1650390625,6511500
2015-07-30,7940.0,7940.0,7620.0,7700.0,5810.0732421875,12821000
2015-07-31,7740.0,8010.0,7710.0,8000.0,6036.43896484375,10417000
2015-08-03,7850.0,7850.0,7745.0,7775.0,5866.6640625,11023500
2015-08-04,7750.0,7770.0,7700.0,7720.0,5825.16357421875,7661500
2015-08-05,7720.0,7840.0,7710.0,7840.0,5915.71044921875,7130500
2015-08-06,7840.0,7865.0,7690.0,7690.0,5802.52734375,8788000
2015-08-07,7745.0,7785.0,7650.0,7740.0,5840.255859375,4310000
2015-08-10,7740.0,7740.0,7555.0,7690.0,5802.52734375,4051000
2015-08-11,7700.0,7720.0,7405.0,7450.0,5621.43408203125,8320000
2015-08-12,7400.0,7400.0,7105.0,7150.0,5395.0673828125,10857000
2015-08-13,7230.0,7740.0,7200.0,7420.0,5598.79736328125,8958000
2015-08-14,7430.0,7485.0,7340.0,7360.0,5553.52490234375,5536500
2015-08-18,7340.0,7360.0,7160.0,7325.0,5527.11376953125,9731000
2015-08-19,7240.0,7320.0,7165.0,7185.0,5421.4765625,5452000
2015-08-20,7190.0,7200.0,7120.0,7155.0,5398.83935546875,10842500
2015-08-21,7130.0,7385.0,7060.0,7120.0,5372.4306640625,8404000
2015-08-24,7000.0,7000.0,6600.0,6800.0,5130.97412109375,18657500
2015-08-25,6800.0,7480.0,6725.0,7420.0,5598.79736328125,11792500
2015-08-26,7250.0,7400.0,7150.0,7250.0,5470.5224609375,12651500
2015-08-27,7320.0,7860.0,7320.0,7750.0,5847.7998046875,13218000
2015-08-28,7800.0,7940.0,7600.0,7600.0,5734.6162109375,7212500
2015-08-31,7800.0,8080.0,7750.0,7945.0,5994.93798828125,14733000
2015-09-01,7895.0,7895.0,7675.0,7785.0,5874.21044921875,6230500
2015-09-02,7550.0,7775.0,7550.0,7700.0,5810.0732421875,9391500
2015-09-03,7750.0,7800.0,7635.0,7695.0,5806.30029296875,4799000
2015-09-04,7695.0,7795.0,7695.0,7790.0,5877.982421875,6038500
2015-09-07,7760.0,7820.0,7500.0,7630.0,5757.25390625,4905000
2015-09-08,7675.0,7680.0,7480.0,7550.0,5696.888671875,7093000
2015-09-09,7600.0,7665.0,7530.0,7600.0,5734.6162109375,5184000
2015-09-10,7590.0,7660.0,7500.0,7550.0,5696.888671875,4136500
2015-09-11,7660.0,7790.0,7600.0,7750.0,5847.7998046875,6708000
2015-09-14,7780.0,8050.0,7780.0,8050.0,6074.16748046875,6971500
2015-09-15,8050.0,8050.0,7685.0,7800.0,5885.52880859375,13742000
2015-09-16,7815.0,7835.0,7685.0,7685.0,5798.75390625,7471000
2015-09-17,7795.0,7885.0,7790.0,7820.0,5900.619140625,6924000
2015-09-18,7830.0,7910.0,7660.0,7820.0,5900.619140625,10875500
2015-09-21,7740.0,7800.0,7710.0,7800.0,5885.52880859375,2567000
2015-09-22,7750.0,7800.0,7595.0,7610.0,5742.16259765625,7980000
2015-09-23,7560.0,7560.0,7390.0,7390.0,5576.16015625,6243000
2015-09-25,7370.0,7390.0,7145.0,7250.0,5470.5224609375,8173500
2015-09-28,7250.0,7300.0,7105.0,7220.0,5447.88623046875,4024500
2015-09-29,7150.0,7630.0,7070.0,7600.0,5734.6162109375,10462500
2015-09-30,7600.0,7690.0,7500.0,7600.0,5734.6162109375,12639000
2015-10-01,7600.0,7840.0,7600.0,7760.0,5855.34423828125,6747000
2015-10-02,7760.0,7780.0,7560.0,7560.0,5704.43505859375,6116500
2015-10-05,7660.0,7875.0,7660.0,7800.0,5885.52880859375,7939500
2015-10-06,7900.0,7910.0,7695.0,7890.0,5953.4384765625,6803500
2015-10-07,7890.0,7930.0,7705.0,7800.0,5885.52880859375,11967000
2015-10-08,7800.0,7925.0,7800.0,7900.0,5960.9833984375,4815000
2015-10-09,7990.0,8000.0,7720.0,7810.0,5893.07421875,7929000
2015-10-12,7810.0,7900.0,7810.0,7880.0,5945.89306640625,7971000
2015-10-13,7810.0,7845.0,7700.0,7720.0,5825.16357421875,8966500
2015-10-15,7705.0,7865.0,7600.0,7600.0,5734.6162109375,6535000
2015-10-16,7660.0,7700.0,7425.0,7515.0,5670.4794921875,12202000
2015-10-19,7540.0,7700.0,7540.0,7665.0,5783.66259765625,6589000
2015-10-20,7670.0,7780.0,7665.0,7745.0,5844.02783203125,9242500
2015-10-21,7740.0,7785.0,7670.0,7740.0,5840.255859375,3650500
2015-10-22,7720.0,7740.0,7600.0,7650.0,5772.34521484375,4874000
2015-10-23,7840.0,7840.0,7680.0,7685.0,5798.75390625,7230500
2015-10-26,7685.0,7785.0,7685.0,7730.0,5832.7080078125,6848000
2015-10-27,7730.0,7760.0,7655.0,7730.0,5832.7080078125,8163500
2015-10-28,7700.0,7720.0,7640.0,7640.0,5764.79931640625,6147000
2015-10-29,7670.0,7670.0,7430.0,7440.0,5613.88720703125,11532000
2015-10-30,7450.0,7500.0,7400.0,7400.0,5583.70654296875,12279500
2015-11-02,7400.0,7430.0,7300.0,7380.0,5568.61474609375,6002000
2015-11-03,7440.0,7460.0,7360.0,7360.0,5553.52490234375,5842500
2015-11-04,7420.0,7440.0,7365.0,7405.0,5587.4794921875,6703500
2015-11-05,7405.0,7420.0,7335.0,7355.0,5549.751953125,5327000
2015-11-06,7340.0,7430.0,7340.0,7400.0,5583.70654296875,3842000
2015-11-09,7390.0,7390.0,7310.0,7340.0,5538.43310546875,4399000
2015-11-10,7305.0,7340.0,7080.0,7080.0,5342.248046875,9504000
2015-11-11,7100.0,7210.0,7020.0,7035.0,5308.29296875,12040000
2015-11-12,7040.0,7140.0,6920.0,6920.0,5221.51904296875,4788500
2015-11-13,6920.0,7340.0,6900.0,7260.0,5478.0673828125,9846500
2015-11-16,7200.0,7360.0,7090.0,7260.0,5478.0673828125,6182500
2015-11-17,7320.0,7370.0,7275.0,7275.0,5489.3876953125,3366000
2015-11-18,7255.0,7320.0,7220.0,7305.0,5512.02294921875,2994000
2015-11-19,7320.0,7405.0,7320.0,7340.0,5538.43310546875,6372500
2015-11-20,7340.0,7450.0,7330.0,7450.0,5621.43408203125,4765000
2015-11-23,7450.0,7540.0,7430.0,7510.0,5666.70703125,4032000
2015-11-24,7510.0,7520.0,7330.0,7385.0,5572.3876953125,4385500
2015-11-25,7385.0,7565.0,7385.0,7560.0,5704.43505859375,8940500
2015-11-26,7560.0,7640.0,7405.0,7410.0,5591.2509765625,6354500
2015-11-27,7410.0,7700.0,7330.0,7700.0,5810.0732421875,4503500
2015-11-30,7570.0,7600.0,7350.0,7350.0,5545.97900390625,25712500
2015-12-01,7530.0,7565.0,7360.0,7480.0,5644.0703125,9417000
2015-12-02,7400.0,7515.0,7325.0,7355.0,5600.96826171875,7531000
2015-12-03,7300.0,7380.0,7300.0,7350.0,5597.1611328125,4392500
2015-12-04,7310.0,7375.0,7205.0,7235.0,5509.5859375,8980500
2015-12-07,7210.0,7335.0,7120.0,7150.0,5444.857421875,9785500
2015-12-08,7070.0,7085.0,7005.0,7020.0,5345.85888671875,13682500
2015-12-09,7020.0,7020.0,7020.0,7020.0,5345.85888671875,0
2015-12-10,7020.0,7090.0,7020.0,7075.0,5387.74267578125,8466000
2015-12-11,7075.0,7080.0,6900.0,6935.0,5281.130859375,9778500
2015-12-14,7160.0,7160.0,6830.0,7030.0,5353.47509765625,7169000
2015-12-15,7000.0,7030.0,6905.0,7025.0,5349.66748046875,9393000
2015-12-16,7125.0,7135.0,7025.0,7070.0,5383.93505859375,7130000
2015-12-17,7200.0,7400.0,7100.0,7400.0,5635.236328125,16469500
2015-12-18,7220.0,7300.0,7160.0,7175.0,5463.89404296875,10336000
2015-12-21,7175.0,7180.0,7070.0,7120.0,5422.01123046875,5917000
2015-12-22,7100.0,7395.0,7100.0,7395.0,5631.4287109375,7872000
2015-12-23,7395.0,7395.0,7250.0,7330.0,5581.9306640625,6015500
2015-12-28,7330.0,7415.0,7275.0,7405.0,5639.0439453125,8880500
2015-12-29,7440.0,7450.0,7400.0,7450.0,5673.3134765625,5423000
2015-12-30,7460.0,7525.0,7400.0,7400.0,5635.236328125,12158500
2016-01-04,7400.0,7410.0,7200.0,7200.0,5482.9326171875,5584000
2016-01-05,7200.0,7395.0,7090.0,7135.0,5433.43408203125,18582000
2016-01-06,7160.0,7500.0,7160.0,7485.0,5699.96533203125,13093500
2016-01-07,7385.0,7385.0,7200.0,7200.0,5482.9326171875,11182000
2016-01-08,7200.0,7270.0,7150.0,7235.0,5509.5859375,16303000
2016-01-11,7180.0,7185.0,7060.0,7065.0,5380.12890625,9703000
2016-01-12,7080.0,7250.0,7080.0,7220.0,5498.1630859375,5958000
2016-01-13,7230.0,7295.0,7190.0,7220.0,5498.1630859375,8608000
2016-01-14,7175.0,7250.0,7115.0,7145.0,5441.04931640625,11370000
2016-01-15,7155.0,7240.0,7155.0,7200.0,5482.9326171875,5875000
2016-01-18,7100.0,7220.0,7100.0,7130.0,5429.626953125,4783000
2016-01-19,7195.0,7240.0,7120.0,7180.0,5467.70263671875,3414000
2016-01-20,7140.0,7250.0,7120.0,7120.0,5422.01123046875,12589000
2016-01-21,7175.0,7240.0,7120.0,7160.0,5452.4716796875,7793500
2016-01-22,7240.0,7240.0,7075.0,7120.0,5422.01123046875,17357000
2016-01-25,7190.0,7240.0,7125.0,7125.0,5425.8203125,8456500
2016-01-26,7160.0,7230.0,7120.0,7195.0,5479.1240234375,8518500
2016-01-27,7200.0,7460.0,7165.0,7460.0,5680.927734375,13098500
2016-01-28,7460.0,7465.0,7305.0,7450.0,5673.3134765625,7067000
2016-01-29,7430.0,7430.0,7220.0,7340.0,5589.5458984375,24627500
2016-02-01,7340.0,7360.0,7210.0,7360.0,5604.7763671875,10094000
2016-02-02,7340.0,7540.0,7305.0,7495.0,5707.580078125,15946000
2016-02-03,7460.0,7800.0,7400.0,7725.0,5882.73095703125,26512500
2016-02-04,7725.0,7990.0,7725.0,7990.0,6084.533203125,18968000
2016-02-05,7990.0,8320.0,7980.0,8120.0,6183.529296875,20326000
2016-02-09,8120.0,8200.0,7925.0,8170.0,6221.6064453125,4271000
2016-02-10,8200.0,8215.0,8095.0,8170.0,6221.6064453125,6548500
2016-02-11,8180.0,8310.0,8100.0,8310.0,6328.21875,11071500
2016-02-12,8100.0,8320.0,8100.0,8220.0,6259.681640625,7966000
2016-02-15,8335.0,8335.0,8295.0,8315.0,6332.02587890625,5221500
2016-02-16,8300.0,8305.0,8110.0,8200.0,6244.45166015625,6639000
2016-02-17,8200.0,8315.0,8200.0,8270.0,6297.7578125,8272500
2016-02-18,8320.0,8375.0,8150.0,8335.0,6347.25634765625,12224000
2016-02-19,8335.0,8555.0,8305.0,8550.0,6510.98291015625,20412500
2016-02-22,8550.0,8760.0,8450.0,8675.0,6606.1728515625,8467500
2016-02-23,8750.0,8820.0,8170.0,8490.0,6465.2919921875,15180000
2016-02-24,8480.0,8480.0,8240.0,8400.0,6396.75390625,7837000
2016-02-25,8490.0,8640.0,8450.0,8545.0,6507.17529296875,6880500
2016-02-26,8780.0,8780.0,8540.0,8780.0,6686.13330078125,6003000
2016-02-29,8790.0,9235.0,8700.0,8905.0,6781.322265625,21370000
2016-03-01,8905.0,9160.0,8905.0,9080.0,6914.587890625,6339000
2016-03-02,9000.0,9560.0,9000.0,9560.0,7280.1162109375,16081000
2016-03-03,9560.0,9560.0,9200.0,9285.0,7070.69970703125,14162000
2016-03-04,9380.0,9500.0,8805.0,9040.0,6884.126953125,15890500
2016-03-07,9150.0,9170.0,8820.0,8830.0,6724.208984375,8694500
2016-03-08,8830.0,8890.0,8500.0,8700.0,6625.21142578125,19578000
2016-03-10,8675.0,8700.0,8395.0,8550.0,6510.98291015625,21720500
2016-03-11,8550.0,8550.0,8550.0,8550.0,6510.98291015625,0
2016-03-14,8550.0,8550.0,8550.0,8550.0,6510.98291015625,0
2016-03-15,8850.0,8890.0,8765.0,8810.0,6708.97802734375,12480500
2016-03-16,8700.0,8820.0,8700.0,8810.0,6708.97802734375,6764000
2016-03-17,8830.0,8850.0,8650.0,8775.0,6682.32421875,10055000
2016-03-18,8700.0,8890.0,8700.0,8890.0,6769.8994140625,18301500
2016-03-21,8800.0,8950.0,8735.0,8800.0,6701.36279296875,10286000
2016-03-22,8720.0,8795.0,8615.0,8705.0,6629.01904296875,9172500
2016-03-23,8660.0,8665.0,8500.0,8600.0,6549.0595703125,15348500
2016-03-24,8500.0,8565.0,8480.0,8505.0,6476.71533203125,7908000
2016-03-28,8505.0,8505.0,8400.0,8400.0,6396.75390625,7204500
2016-03-29,8405.0,8595.0,8405.0,8595.0,6545.25,15946000
2016-03-30,8590.0,8645.0,8500.0,8595.0,6545.25,15615000
2016-03-31,8670.0,8670.0,8515.0,8585.0,6537.63623046875,16015500
2016-04-01,8600.0,8640.0,8545.0,8635.0,6575.71044921875,6199000
2016-04-04,8670.0,8760.0,8640.0,8700.0,6625.21142578125,7673000
2016-04-05,8705.0,8745.0,8665.0,8665.0,6598.55712890625,4183000
2016-04-06,8605.0,8700.0,8600.0,8700.0,6625.21142578125,4960000
2016-04-07,8760.0,8760.0,8610.0,8630.0,6571.9052734375,9657500
2016-04-08,8540.0,8675.0,8510.0,8600.0,6549.0595703125,7306000
2016-04-11,8600.0,8600.0,8600.0,8600.0,6549.0595703125,0
2016-04-12,8495.0,8800.0,8440.0,8790.0,6693.74755859375,7529500
2016-04-13,8790.0,8790.0,8790.0,8790.0,6693.74755859375,0
2016-04-14,8790.0,8790.0,8790.0,8790.0,6693.74755859375,0
2016-04-15,8790.0,8790.0,8790.0,8790.0,6693.74755859375,0
2016-04-18,8790.0,8790.0,8790.0,8790.0,6693.74755859375,0
2016-04-19,8790.0,8790.0,8790.0,8790.0,6693.74755859375,0
2016-04-20,9095.0,9200.0,8950.0,9060.0,6899.35791015625,17595000
2016-04-21,9060.0,9425.0,9025.0,9300.0,7082.12255859375,18637500
2016-04-22,9300.0,9460.0,9105.0,9400.0,7158.27294921875,12065000
2016-04-25,9290.0,9290.0,8860.0,8955.0,6819.3984375,16051000
2016-04-26,8955.0,8955.0,8730.0,8780.0,6686.13330078125,9673000
2016-04-27,8760.0,8830.0,8660.0,8830.0,6724.208984375,8742500
2016-04-28,8830.0,8835.0,8565.0,8695.0,6621.40283203125,10670000
2016-04-29,8695.0,8695.0,8515.0,8515.0,6484.330078125,8288000
2016-05-02,8520.0,8650.0,8470.0,8650.0,6587.13525390625,2878000
2016-05-03,8695.0,8755.0,8680.0,8755.0,6667.09375,6400000
2016-05-04,8760.0,9030.0,8670.0,9030.0,6876.51171875,11939500
2016-05-09,8850.0,8995.0,8715.0,8900.0,6777.51416015625,7842500
2016-05-10,8890.0,8900.0,8665.0,8785.0,6689.93896484375,6520000
2016-05-11,8860.0,8995.0,8715.0,8860.0,6747.05322265625,2578000
2016-05-12,8860.0,8960.0,8820.0,8860.0,6747.05322265625,2241500
2016-05-13,8860.0,8910.0,8730.0,8880.0,6762.28466796875,5961500
2016-05-16,8840.0,8840.0,8600.0,8610.0,6556.673828125,7075000
2016-05-17,8610.0,8695.0,8600.0,8615.0,6560.48095703125,5828500
2016-05-18,8615.0,8720.0,8540.0,8590.0,6541.4443359375,9183000
2016-05-19,8680.0,8680.0,8560.0,8560.0,6518.5986328125,6048000
2016-05-20,8560.0,8560.0,8505.0,8510.0,6480.52294921875,5186000
2016-05-23,8540.0,8615.0,8540.0,8595.0,6545.25,4199500
2016-05-24,8600.0,8610.0,8500.0,8500.0,6472.90673828125,3680000
2016-05-25,8540.0,8800.0,8540.0,8740.0,6655.67041015625,6828000
2016-05-26,8700.0,8735.0,8605.0,8735.0,6651.86328125,4131000
2016-05-27,8730.0,8800.0,8620.0,8800.0,6701.36279296875,5067000
2016-05-30,8720.0,8780.0,8720.0,8745.0,6659.478515625,2926000
2016-05-31,8620.0,8650.0,8600.0,8620.0,6564.28955078125,19073500
2016-06-01,8620.0,8710.0,8620.0,8710.0,6632.82421875,6947000
2016-06-02,8625.0,8715.0,8620.0,8650.0,6587.13525390625,4712000
2016-06-03,8650.0,8690.0,8610.0,8630.0,6571.9052734375,6151500
2016-06-06,8660.0,8705.0,8610.0,8640.0,6579.51953125,8626000
2016-06-07,8635.0,8730.0,8630.0,8730.0,6648.056640625,7981500
2016-06-08,8680.0,8760.0,8650.0,8760.0,6670.90185546875,8040000
2016-06-09,8705.0,8720.0,8635.0,8650.0,6587.13525390625,7892500
2016-06-10,8640.0,8650.0,8595.0,8600.0,6549.0595703125,5936000
2016-06-13,8560.0,8650.0,8560.0,8600.0,6549.0595703125,2644000
2016-06-14,8565.0,8700.0,8565.0,8700.0,6625.21142578125,4891000
2016-06-15,8675.0,8760.0,8635.0,8760.0,6670.90185546875,2966000
2016-06-16,8700.0,8760.0,8685.0,8715.0,6636.63330078125,5564500
2016-06-17,8705.0,8720.0,8635.0,8715.0,6636.63330078125,7614000
2016-06-20,8760.0,8760.0,8630.0,8720.0,6640.44091796875,4639000
2016-06-21,8720.0,8790.0,8700.0,8760.0,6670.90185546875,10688500
2016-06-22,8640.0,8715.0,8640.0,8680.0,6674.59326171875,6144000
2016-06-23,8680.0,8690.0,8585.0,8680.0,6674.59326171875,7215000
2016-06-24,8625.0,8700.0,8590.0,8700.0,6689.97265625,7408000
2016-06-27,8700.0,8700.0,8585.0,8615.0,6624.6103515625,8444500
2016-06-28,8605.0,8735.0,8600.0,8720.0,6705.3515625,11255000
2016-06-29,8710.0,9000.0,8700.0,9000.0,6920.66162109375,13183000
2016-06-30,9000.0,9120.0,8900.0,9015.0,6932.1943359375,15220500
2016-07-01,9020.0,9050.0,8760.0,8760.0,6736.10986328125,12282000
2016-07-11,8760.0,9000.0,8760.0,9000.0,6920.66162109375,16141000
2016-07-12,9080.0,9100.0,8775.0,8865.0,6816.85107421875,13055000
2016-07-13,8990.0,8990.0,8805.0,8990.0,6912.970703125,8250000
2016-07-14,8980.0,8980.0,8835.0,8860.0,6813.00634765625,10689500
2016-07-15,8860.0,8995.0,8750.0,8900.0,6843.76416015625,11836500
2016-07-18,8895.0,8895.0,8740.0,8780.0,6751.49072265625,13814000
2016-07-19,8760.0,8860.0,8760.0,8830.0,6789.9375,10299500
2016-07-20,8830.0,8895.0,8780.0,8895.0,6839.9208984375,7664500
2016-07-21,8860.0,8930.0,8800.0,8880.0,6828.384765625,13941500
2016-07-22,8840.0,8855.0,8725.0,8805.0,6770.71337890625,7795500
2016-07-25,8815.0,8940.0,8815.0,8940.0,6874.52294921875,7774500
2016-07-26,8930.0,9015.0,8900.0,8990.0,6912.970703125,5872500
2016-07-27,9075.0,9400.0,9060.0,9320.0,7166.72900390625,17834000
2016-07-28,9320.0,9560.0,9205.0,9560.0,7351.27978515625,9102000
2016-07-29,9405.0,9550.0,9010.0,9010.0,6928.35107421875,13583500
2016-08-01,9190.0,9240.0,8960.0,9020.0,6936.03955078125,17706500
2016-08-02,9040.0,9195.0,9040.0,9080.0,6982.17822265625,8308500
2016-08-03,9170.0,9185.0,9050.0,9090.0,6989.8671875,11236000
2016-08-04,9170.0,9190.0,9060.0,9170.0,7051.38427734375,7722500
2016-08-05,9170.0,9185.0,9065.0,9120.0,7012.93701171875,6957500
2016-08-08,9080.0,9170.0,8920.0,9000.0,6920.66162109375,13454500
2016-08-09,9045.0,9160.0,9030.0,9120.0,7012.93701171875,11927000
2016-08-10,9155.0,9155.0,9000.0,9115.0,7009.0908203125,9266000
2016-08-11,9110.0,9390.0,9035.0,9190.0,7066.763671875,12626000
2016-08-12,9180.0,9250.0,9075.0,9075.0,6978.3330078125,8981000
2016-08-15,9080.0,9120.0,8930.0,8950.0,6882.2138671875,7805500
2016-08-16,9000.0,9075.0,8970.0,9070.0,6974.48876953125,6973000
2016-08-18,9065.0,9140.0,9015.0,9115.0,7009.0908203125,10972500
2016-08-19,9060.0,9135.0,9025.0,9055.0,6962.953125,7005000
2016-08-22,9020.0,9115.0,9005.0,9065.0,6970.6435546875,6477000
2016-08-23,9105.0,9105.0,9010.0,9100.0,6997.55810546875,9370500
2016-08-24,9100.0,9100.0,8995.0,9020.0,6936.03955078125,8098500
2016-08-25,9010.0,9180.0,9010.0,9180.0,7059.0732421875,14963500
2016-08-26,9180.0,9280.0,9165.0,9280.0,7135.97021484375,8949000
2016-08-29,9200.0,9215.0,9045.0,9090.0,6989.8671875,9842000
2016-08-30,9090.0,9105.0,8990.0,9020.0,6936.03955078125,9209000
2016-08-31,9080.0,9130.0,9020.0,9130.0,7020.62548828125,14049500
2016-09-01,9020.0,9070.0,9020.0,9050.0,6959.109375,6490000
2016-09-02,9065.0,9130.0,9050.0,9130.0,7020.62548828125,5070000
2016-09-05,9130.0,9140.0,8965.0,9015.0,6932.1943359375,4300500
2016-09-06,9040.0,9095.0,8985.0,9060.0,6966.798828125,6816500
2016-09-07,9080.0,9200.0,9025.0,9170.0,7051.38427734375,9569500
2016-09-08,9180.0,9200.0,9090.0,9150.0,7036.005859375,7475500
2016-09-09,9080.0,9080.0,8920.0,8945.0,6878.36669921875,7666500
2016-09-13,9000.0,9005.0,8900.0,8950.0,6882.2138671875,6112500
2016-09-14,8900.0,8900.0,8800.0,8830.0,6789.9375,9137000
2016-09-15,8840.0,8980.0,8805.0,8885.0,6832.23095703125,12923500
2016-09-16,8990.0,8995.0,8820.0,8860.0,6813.00634765625,17367000
2016-09-19,8860.0,8950.0,8855.0,8870.0,6820.6953125,5261000
2016-09-20,8900.0,8935.0,8875.0,8900.0,6843.76416015625,10874000
2016-09-21,8870.0,8995.0,8870.0,8995.0,6916.81591796875,7158000
2016-09-22,9060.0,9060.0,8860.0,8960.0,6889.9033203125,8543500
2016-09-23,9110.0,9110.0,8805.0,9110.0,7005.24755859375,13743000
2016-09-26,9020.0,9025.0,8900.0,8970.0,6897.59228515625,8890000
2016-09-27,8985.0,9085.0,8820.0,9085.0,6986.0244140625,9685500
2016-09-28,9085.0,9170.0,9025.0,9090.0,6989.8671875,8513500
2016-09-29,9200.0,9200.0,9030.0,9140.0,7028.3154296875,6547500
2016-09-30,9000.0,9090.0,8880.0,8910.0,6851.4541015625,16182000
2016-10-03,8910.0,9040.0,8910.0,9040.0,6951.419921875,7613500
2016-10-04,9040.0,9065.0,8940.0,9010.0,6928.35107421875,8721500
2016-10-05,9000.0,9000.0,8905.0,8965.0,6893.7470703125,6811500
2016-10-06,8995.0,9040.0,8910.0,9035.0,6947.57470703125,4423000
2016-10-07,8905.0,9015.0,8890.0,8900.0,6843.76416015625,7042500
2016-10-10,8890.0,8950.0,8840.0,8920.0,6859.14453125,3833500
2016-10-11,8865.0,9050.0,8860.0,9050.0,6959.109375,9922000
2016-10-12,9050.0,9050.0,8905.0,9000.0,6920.66162109375,8362000
2016-10-13,8905.0,8960.0,8875.0,8900.0,6843.76416015625,11205000
2016-10-14,8900.0,9010.0,8875.0,9000.0,6920.66162109375,8837500
2016-10-17,8900.0,8945.0,8870.0,8945.0,6878.36669921875,8730500
2016-10-18,8920.0,8950.0,8880.0,8895.0,6839.9208984375,5930500
2016-10-19,8880.0,8890.0,8840.0,8865.0,6816.85107421875,9793500
2016-10-20,8840.0,8885.0,8820.0,8860.0,6813.00634765625,7724000
2016-10-21,8840.0,8885.0,8825.0,8830.0,6789.9375,9579500
2016-10-24,8855.0,8920.0,8845.0,8880.0,6828.384765625,6481500
2016-10-25,8880.0,8920.0,8880.0,8885.0,6832.23095703125,3372000
2016-10-26,8830.0,8905.0,8830.0,8900.0,6843.76416015625,29380500
2016-10-27,8890.0,8890.0,8850.0,8885.0,6832.23095703125,9740500
2016-10-28,8870.0,8935.0,8870.0,8905.0,6847.609375,3799500
2016-10-31,8920.0,8920.0,8845.0,8895.0,6839.9208984375,16500000
2016-11-01,8910.0,8910.0,8870.0,8890.0,6836.07568359375,7860500
2016-11-02,8885.0,8895.0,8850.0,8885.0,6832.23095703125,4580000
2016-11-03,8860.0,8900.0,8835.0,8835.0,6793.78125,10304500
2016-11-04,8820.0,8830.0,8770.0,8795.0,6763.02294921875,8900500
2016-11-07,8855.0,8855.0,8760.0,8800.0,6766.86865234375,7680000
2016-11-08,8820.0,8900.0,8805.0,8875.0,6824.541015625,4887500
2016-11-09,8900.0,8900.0,8815.0,8875.0,6824.541015625,4272500
2016-11-10,8895.0,8900.0,8740.0,8740.0,6720.73046875,6658000
2016-11-11,8740.0,8740.0,8200.0,8200.0,6305.4912109375,25943500
2016-11-14,8220.0,8260.0,7955.0,8200.0,6305.4912109375,20385000
2016-11-15,8200.0,8220.0,8140.0,8195.0,6301.64697265625,24557000
2016-11-16,8300.0,8370.0,8220.0,8220.0,6320.87060546875,10789000
2016-11-17,8270.0,8280.0,8000.0,8100.0,6228.59423828125,12753500
2016-11-18,8040.0,8050.0,7920.0,8050.0,6190.14697265625,9546500
2016-11-21,8005.0,8030.0,7960.0,8000.0,6151.6982421875,8153000
2016-11-22,8020.0,8050.0,7960.0,7960.0,6120.9404296875,8661500
2016-11-23,7960.0,8120.0,7955.0,8090.0,6220.9052734375,13188500
2016-11-24,8090.0,8090.0,8000.0,8020.0,6167.0771484375,5289500
2016-11-25,8020.0,8045.0,7995.0,8040.0,6182.45703125,3128000
2016-11-28,8000.0,8030.0,7960.0,8020.0,6167.0771484375,6196000
2016-11-29,7990.0,8190.0,7985.0,8125.0,6247.8193359375,5960500
2016-11-30,8125.0,8200.0,8105.0,8105.0,6232.43994140625,16699000
2016-12-01,8180.0,8420.0,8125.0,8385.0,6447.74951171875,8930500
2016-12-02,8400.0,8480.0,8270.0,8480.0,6520.80029296875,6132500
2016-12-05,8480.0,8485.0,8365.0,8445.0,6493.88671875,10806000
2016-12-06,8400.0,8430.0,8310.0,8360.0,6486.12744140625,10034000
2016-12-07,8390.0,8395.0,8250.0,8265.0,6412.42236328125,11687000
2016-12-08,8250.0,8330.0,8250.0,8290.0,6431.81689453125,9661500
